fid,ID_UNICO,nome_1KM,nome_5KM,nome_10KM,nome_50KM,nome_100KM,nome_500KM,QUADRANTE,MASC,FEM,POP,DOM_OCU,area,perimeter,xcoord,ycoord
"7001",1KME6955N10331,1KME6955N10331,5KME6955N10330,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",437743.317016602,2887.36304076582,-35.9900207417148,-8.48537961401352
"7002",1KME6955N10332,1KME6955N10332,5KME6955N10330,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",171779.150878906,2359.81886870846,-35.9894439598821,-8.47710745478707
"7003",1KME6955N10333,1KME6955N10333,5KME6955N10330,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"3","3","6","1",261926.23425293,2604.84258307979,-35.990746469903,-8.46581817971228
"7004",1KME6955N10334,1KME6955N10334,5KME6955N10330,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"6","6","12","3",677402.740722656,3430.97506014189,-35.9929857482014,-8.45784630912363
"7005",1KME6955N10335,1KME6955N10335,5KME6955N10335,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"9","9","18","4",983478.025756836,3905.60923225005,-35.9948682559201,-8.4493997524759
"7006",1KME6955N10336,1KME6955N10336,5KME6955N10335,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"8","8","16","3",1001894.93273926,4004.13804072043,-35.9955346062219,-8.44056578779563
"7007",1KME6955N10337,1KME6955N10337,5KME6955N10335,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1001896.08325195,4004.13981184843,-35.99612631532,-8.43166027880786
"7008",1KME6955N10338,1KME6955N10338,5KME6955N10335,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"5","7","12","3",1001897.31567383,4004.14174461875,-35.9967179858813,-8.42275467645401
"7009",1KME6955N10339,1KME6955N10339,5KME6955N10335,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1001898.46484375,4004.14350866253,-35.9973096174033,-8.41384898002968
"7010",1KME6955N10341,1KME6955N10341,5KME6955N10340,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"52","39","91","26",1001900.89831543,4004.14730846255,-35.9984927639996,-8.39603730452583
"7011",1KME6955N10342,1KME6955N10342,5KME6955N10340,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"23","19","42","13",1001902.13183594,4004.14923941343,-35.9990842788249,-8.38713132533684
"7012",1KME6955N10343,1KME6955N10343,5KME6955N10340,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"53","42","95","27",1001903.28662109,4004.15101407186,-35.9996757550752,-8.37822525135959
"7013",1KME6955N10344,1KME6955N10344,5KME6955N10340,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"17","20","37","9",1001904.52404785,4004.15295037644,-36.0002671926355,-8.36931908264809
"7014",1KME6955N10345,1KME6955N10345,5KME6955N10345,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"4","3","7","2",1001905.67797852,4004.15471800605,-36.0008585913096,-8.36041281853635
"7015",1KME6955N10346,1KME6955N10346,5KME6955N10345,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"14","10","24","7",1001906.86547852,4004.15655409874,-36.0014499510977,-8.35150645902434
"7016",1KME6955N10347,1KME6955N10347,5KME6955N10345,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"11","10","21","3",1001908.11425781,4004.15851253519,-36.0020412720571,-8.3426000040411
"7017",1KME6955N10348,1KME6955N10348,5KME6955N10345,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"19","19","38","11",1001909.25195313,4004.16024842832,-36.0026325538815,-8.33369345354817
"7018",1KME6955N10349,1KME6955N10349,5KME6955N10345,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"12","7","19","6",1001910.41320801,4004.16202740664,-36.0032237975757,-8.3247868072438
"7019",1KME6956N10295,1KME6956N10295,5KME6955N10295,10KME6950N10290,50KME6950N10250,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1766.80969238281,1027.01282994674,-35.966730930128,-8.80373319916605
"7020",1KME6956N10307,1KME6956N10307,5KME6955N10305,10KME6950N10300,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"36","40","76","19",65272.6202392578,1493.1495967318,-35.9733171225417,-8.69593963941506
"7021",1KME6956N10308,1KME6956N10308,5KME6955N10305,10KME6950N10300,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"5","2","7","3",319098.832763672,2653.14907288974,-35.9728575032446,-8.688925186887
"7022",1KME6956N10309,1KME6956N10309,5KME6955N10305,10KME6950N10300,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"19","20","39","9",564972.257080078,3137.58654182989,-35.9723401637857,-8.68021588528864
"7023",1KME6956N10310,1KME6956N10310,5KME6955N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",740631.595703125,3456.4465834541,-35.9721463575235,-8.67147599014743
"7024",1KME6956N10311,1KME6956N10311,5KME6955N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",903803.545898438,3940.15158057537,-35.9719519005881,-8.66236033383454
"7025",1KME6956N10312,1KME6956N10312,5KME6955N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1001849.93603516,4004.06055057373,-35.9721330477071,-8.6536960391959
"7026",1KME6956N10313,1KME6956N10313,5KME6955N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"12","8","20","5",1001851.07836914,4004.0623238556,-35.9727259908091,-8.64479273101251
"7027",1KME6956N10314,1KME6956N10314,5KME6955N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"14","13","27","7",1001852.29614258,4004.0642455865,-35.9733188946565,-8.63588933363295
"7028",1KME6956N10315,1KME6956N10315,5KME6955N10315,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"15","18","33","11",1001853.44091797,4004.06602389349,-35.9739117597519,-8.62698584731178
"7029",1KME6956N10316,1KME6956N10316,5KME6955N10315,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"4","7","11","3",1001854.66088867,4004.06795066354,-35.9745045860231,-8.61808227193848
"7030",1KME6956N10317,1KME6956N10317,5KME6955N10315,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1001855.84997559,4004.06981415393,-35.9750973733272,-8.60917860710189
"7031",1KME6956N10318,1KME6956N10318,5KME6955N10315,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1001857.06713867,4004.07173364288,-35.9756901214341,-8.60027485254829
"7032",1KME6956N10319,1KME6956N10319,5KME6955N10315,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"7","6","13","4",1001858.21252441,4004.07350983657,-35.9762828307935,-8.59137100827771
"7033",1KME6956N10320,1KME6956N10320,5KME6955N10320,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1001859.42724609,4004.07542144353,-35.9768755011857,-8.58246707409418
"7034",1KME6956N10321,1KME6956N10321,5KME6955N10320,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"3","4","7","2",1001860.63000488,4004.07730907052,-35.9774681327537,-8.57356304950951
"7035",1KME6956N10322,1KME6956N10322,5KME6955N10320,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"5","5","10","3",1001861.79455566,4004.07912030063,-35.9780607258043,-8.56465893456224
"7036",1KME6956N10323,1KME6956N10323,5KME6955N10320,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"14","13","27","6",1001862.98193359,4004.0809744648,-35.9786532792079,-8.55575472899864
"7037",1KME6956N10324,1KME6956N10324,5KME6955N10320,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"22","13","35","8",1001864.21032715,4004.08291023419,-35.9792457938641,-8.54685043236907
"7038",1KME6956N10325,1KME6956N10325,5KME6955N10325,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"4","1","5","2",994727.289672852,3990.48733009062,-35.9798047327757,-8.53796867457637
"7039",1KME6956N10326,1KME6956N10326,5KME6955N10325,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"18","13","31","8",998440.736572266,3980.07424738338,-35.980416040852,-8.52902811784203
"7040",1KME6956N10327,1KME6956N10327,5KME6955N10325,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1001867.76635742,4004.08845652965,-35.9810231049996,-8.52013699565899
"7041",1KME6956N10328,1KME6956N10328,5KME6955N10325,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"27","14","41","9",1001868.93444824,4004.09027091004,-35.9816154638386,-8.51123233397672
"7042",1KME6956N10329,1KME6956N10329,5KME6955N10325,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"25","25","50","14",1001870.13244629,4004.09214144783,-35.9822077839449,-8.50232758051079
"7043",1KME6956N10330,1KME6956N10330,5KME6955N10330,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"13","13","26","8",1001871.35290527,4004.09405492677,-35.9828000653036,-8.49342273462991
"7044",1KME6956N10331,1KME6956N10331,5KME6955N10330,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"10","9","19","4",1001872.50109863,4004.09582517023,-35.9833923079149,-8.48451779633407
"7045",1KME6956N10332,1KME6956N10332,5KME6955N10330,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"13","12","25","5",1001873.72387695,4004.09774321448,-35.9839845117167,-8.47561276557042
"7046",1KME6956N10333,1KME6956N10333,5KME6955N10330,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"13","12","25","5",1001874.86779785,4004.09950553738,-35.9845766764555,-8.4667076425552
"7047",1KME6956N10334,1KME6956N10334,5KME6955N10330,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"13","12","25","5",1001876.14282227,4004.10152270472,-35.9851688021549,-8.45780242636883
"7048",1KME6956N10335,1KME6956N10335,5KME6955N10335,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"13","12","25","5",1001877.24462891,4004.10319794408,-35.9857608892601,-8.44889711688743
"7049",1KME6956N10336,1KME6956N10336,5KME6955N10335,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"11","10","21","4",1001878.41479492,4004.10500854477,-35.9863529375558,-8.43999171448859
"7050",1KME6956N10337,1KME6956N10337,5KME6955N10335,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1001879.66064453,4004.10696768672,-35.9869449465586,-8.43108621868516
"7051",1KME6956N10338,1KME6956N10338,5KME6955N10335,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"66","58","124","40",1001880.84082031,4004.10879670053,-35.9875369169864,-8.42218062899284
"7052",1KME6956N10339,1KME6956N10339,5KME6955N10335,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"10","9","19","5",1001882.0904541,4004.11076117819,-35.9881288487241,-8.41327494546558
"7053",1KME6956N10340,1KME6956N10340,5KME6955N10340,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"18","15","33","10",1001883.21557617,4004.11247756982,-35.9887207416523,-8.40436916767184
"7054",1KME6956N10341,1KME6956N10341,5KME6955N10340,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1001884.30957031,4004.11413072996,-35.9893125953068,-8.39546329587971
"7055",1KME6956N10342,1KME6956N10342,5KME6955N10340,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1001885.59143066,4004.11615662254,-35.9899044101519,-8.38655732937147
"7056",1KME6956N10343,1KME6956N10343,5KME6955N10340,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"105","91","196","49",1001886.74121094,4004.11792065019,-35.9904961863069,-8.37765126812895
"7057",1KME6956N10344,1KME6956N10344,5KME6955N10340,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"40","37","77","19",1001887.91967773,4004.1197407344,-35.9910879238869,-8.36874511209817
"7058",1KME6956N10345,1KME6956N10345,5KME6955N10345,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"2","3","5","1",1001889.2130127,4004.1217887309,-35.9916796224083,-8.35983886079215
"7059",1KME6956N10346,1KME6956N10346,5KME6955N10345,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1001890.39501953,4004.12361418727,-35.9922712821011,-8.3509325140149
"7060",1KME6956N10347,1KME6956N10347,5KME6955N10345,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"19","16","35","9",1001891.49377441,4004.12527096961,-35.9928629029078,-8.34202607183739
"7061",1KME6956N10348,1KME6956N10348,5KME6955N10345,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1001892.6730957,4004.12708933978,-35.993454484905,-8.33311953404439
"7062",1KME6957N10311,1KME6957N10311,5KME6955N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",398189.855712891,2827.53776390861,-35.9629700675924,-8.65941993878086
"7063",1KME6957N10312,1KME6957N10312,5KME6955N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1001833.56103516,4004.02780229795,-35.9629442100142,-8.65312135983715
"7064",1KME6957N10313,1KME6957N10313,5KME6955N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"63","49","112","35",1001834.79724121,4004.02976338186,-35.9635374534942,-8.64421806481784
"7065",1KME6957N10314,1KME6957N10314,5KME6955N10310,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"5","12","17","4",1001836.00976563,4004.03167441491,-35.9641306582989,-8.63531468064174
"7066",1KME6957N10315,1KME6957N10315,5KME6955N10315,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1001837.04333496,4004.03323099097,-35.9647238239257,-8.62641120750394
"7067",1KME6957N10319,1KME6957N10319,5KME6955N10315,10KME6950N10310,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1001841.89428711,4004.04087282323,-35.9670960964615,-8.5907964210802
"7068",1KME6957N10320,1KME6957N10320,5KME6955N10320,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"13","16","29","7",1001842.95727539,4004.04248270447,-35.9676890674425,-8.58189250000887
"7069",1KME6957N10321,1KME6957N10321,5KME6955N10320,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"24","27","51","13",1001844.19519043,4004.04443962319,-35.96828199948,-8.57298848855475
"7070",1KME6957N10322,1KME6957N10322,5KME6955N10320,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"22","22","44","14",1001845.40698242,4004.04634562671,-35.9688748925163,-8.56408438670044
"7071",1KME6957N10323,1KME6957N10323,5KME6955N10320,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"22","23","45","8",1001846.59509277,4004.04820159339,-35.9694677462935,-8.55518019417701
"7072",1KME6957N10324,1KME6957N10324,5KME6955N10320,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"20","28","48","9",1001847.81811523,4004.0501266731,-35.9700605614766,-8.54627591060687
"7073",1KME6957N10325,1KME6957N10325,5KME6955N10325,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"3","2","5","2",1001848.90307617,4004.05177670852,-35.9706533378355,-8.53737153618594
"7074",1KME6957N10326,1KME6957N10326,5KME6955N10325,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"3","2","5","2",1001850.21618652,4004.0538794033,-35.971246075012,-8.52846707043101
"7075",1KME6957N10327,1KME6957N10327,5KME6955N10325,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"3","4","7","4",1001851.30456543,4004.05553531893,-35.9718387731873,-8.51956251337661
"7076",1KME6957N10328,1KME6957N10328,5KME6955N10325,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"8","12","20","5",1001852.47033691,4004.0573398761,-35.9724314324191,-8.51065786459039
"7077",1KME6957N10329,1KME6957N10329,5KME6955N10325,10KME6950N10320,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"1","1","2","1",1001853.61608887,4004.05910664836,-35.9730240528222,-8.50175312393017
"7078",1KME6957N10330,1KME6957N10330,5KME6955N10330,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1001854.83740234,4004.06102192943,-35.9736166345545,-8.49284829108946
"7079",1KME6957N10331,1KME6957N10331,5KME6955N10330,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"3","2","5","1",1001856.02624512,4004.06287387048,-35.9742091774775,-8.48394336578097
"7080",1KME6957N10332,1KME6957N10332,5KME6955N10330,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"12","11","23","5",1001857.23681641,4004.06476876017,-35.974801681184,-8.47503834820164
"7081",1KME6957N10333,1KME6957N10333,5KME6955N10330,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"13","12","25","5",1001858.32995605,4004.06642804358,-35.9753941459278,-8.46613323813528
"7082",1KME6957N10334,1KME6957N10334,5KME6955N10330,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"13","12","25","5",1001859.64526367,4004.06852691712,-35.9759865719388,-8.45722803493624
"7083",1KME6957N10335,1KME6957N10335,5KME6955N10335,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"13","12","25","5",1001860.84106445,4004.07039006987,-35.9765789591065,-8.44832273833264
"7084",1KME6957N10336,1KME6957N10336,5KME6955N10335,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"12","10","22","5",1001861.90673828,4004.07199142647,-35.9771713074647,-8.43941734881158
"7085",1KME6957N10337,1KME6957N10337,5KME6955N10335,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"2","3","5","2",1001863.10144043,4004.07384752623,-35.9777636167791,-8.43051186599549
"7086",1KME6957N10338,1KME6957N10338,5KME6955N10335,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"4","7","11","2",1001864.3170166,4004.07574588699,-35.9783558870541,-8.42160628910891
"7087",1KME6957N10339,1KME6957N10339,5KME6955N10335,10KME6950N10330,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"9","10","19","4",1001865.51391602,4004.07760722875,-35.9789481187924,-8.4127006184066
"7088",1KME6957N10340,1KME6957N10340,5KME6955N10340,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"0","0","0","0",1001866.7331543,4004.0795109362,-35.9795403116491,-8.40379485332722
"7089",1KME6957N10341,1KME6957N10341,5KME6955N10340,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"19","31","50","15",1001867.88049316,4004.0812714202,-35.980132465596,-8.39488899421695
"7090",1KME6957N10342,1KME6957N10342,5KME6955N10340,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"16","18","34","10",1001869.0970459,4004.08316798413,-35.9807245804416,-8.38598304053367
"7091",1KME6957N10343,1KME6957N10343,5KME6955N10340,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"113","117","230","55",1001870.29492188,4004.08502755469,-35.9813166564438,-8.37707699209686
"7092",1KME6957N10344,1KME6957N10344,5KME6955N10340,10KME6950N10340,50KME6950N10300,100KME6900N10250,500KME6800N9850,ID_58,"168","162","330","87",1001871.41442871,4004.08673081168,-35.9819086938711,-8.36817084887182
